chain_id,slug,name,category,address,status,source_files,contract_or_error
1,equilibria,Equilibria (ePendle Convertor),Pendle,0x64627901dAdb46eD7f275fD4fc87d086cfF1e6E3,verified,13,TransparentUpgradeableProxy
1,alchemix-alusd,Alchemix alUSD,Pendle,0xBC6DA0FE9aD5f3b0d58160288917AA56653660E9,verified_substituted,11,sub_from=spectra;cname=AlToken
1,aave-v3-pool,Aave v3 Pool,MoneyMarket,0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,verified,6,InitializableImmutableAdminUpgradeabilityProxy
1,spark-pool,Spark Pool,MoneyMarket,0xC13e21B648A5Ee794902342038FF3aDAB66BE987,verified,6,InitializableImmutableAdminUpgradeabilityProxy
1,compound-v3-usdc,Compound v3 USDC Comet,MoneyMarket,0xc3d688B66703497DAA19211EEdff47f25384cdc3,verified,8,TransparentUpgradeableProxy
1,compound-v3-weth,Compound v3 WETH Comet,MoneyMarket,0xA17581A9E3356d9A858b789D68B4d866e593aE94,verified,8,TransparentUpgradeableProxy
1,morpho-blue,Morpho Blue,MoneyMarket,0xBBBBBbbBBb9cC5e90e3b3Af64bdAF62C37EEFFCb,verified,14,Morpho
1,metamorpho-factory,MetaMorpho Factory,MoneyMarket,0xA9c3D3a366466Fa809d1Ae982Fb2c46E5fC41101,verified,43,MetaMorphoFactory
1,fluid-liquidity,Fluid Liquidity,MoneyMarket,0x52aa899454998be5b000ad077a46bbe360f4e497,verified,6,FluidLiquidityProxy
1,euler-evc,Euler v2 EVC,MoneyMarket,0x0C9a3dd6b8F28529d72d7f9cE918D493519EE383,verified,9,EthereumVaultConnector
1,euler-usdc-prime,Euler USDC Prime EVault,MoneyMarket,0x797DD80692c3b2dAdabCe8e30C07fDE5307D48a9,verified,1,BeaconProxy
1,euler-usdc-yield,Euler USDC Yield EVault,MoneyMarket,0xcBC9B61177444A793B85442D3a953B90f6170b7D,verified,1,BeaconProxy
1,frax-frax-token,Frax FRAX,MoneyMarket,0x853d955aCEf822Db058eb8505911ED77F175b99e,verified_substituted,1,sub_from=fraxlend-pair;cname=FRAXStablecoin
1,silo-finance,Silo Finance Repository,MoneyMarket,0xd998C35B7900b344bbBe6555cc11576942Cf309d,verified,33,SiloRepository
1,curve-3pool,Curve 3Pool,AMM,0xbEbc44782C7dB0a1A60Cb6fe97d0b483032FF1C7,verified,1,Vyper_contract
1,curve-steth-pool,Curve stETH Pool,AMM,0xDC24316b9AE028F1497c275EB9192a3Ea0f67022,verified,1,Vyper_contract
1,curve-tricrypto2,Curve TriCrypto2,AMM,0xD51a44d3FaE010294C616388b506AcdA1bfAAE46,verified,1,Vyper_contract
1,balancer-vault,Balancer Vault,AMM,0xBA12222222228d8Ba445958a75a0704d566BF2C8,verified,45,Vault
1,uniswap-v2-router,Uniswap V2 Router,AMM,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,verified,1,UniswapV2Router02
1,uniswap-v3-factory,Uniswap V3 Factory,AMM,0x1F98431c8aD98523631AE4a59f267346ea31F984,verified,33,UniswapV3Factory
1,uniswap-v3-router,Uniswap V3 SwapRouter,AMM,0xE592427A0AEce92De3Edee1F18E0157C05861564,verified,34,SwapRouter
1,uniswap-v4-pool-manager,Uniswap V4 PoolManager,AMM,0x000000000004444c5dc75cB358380D2e3dE08A90,verified,44,PoolManager
1,sushiswap-v2-factory,Sushiswap V2 Factory,AMM,0xC0AEe478e3658e2610c5F7A4A2E1777cE9e4f2Ac,verified_substituted,1,sub_from=maverick-v2-factory;cname=UniswapV2Factory
1,convex-booster,Convex Booster,Bribe,0xF403C135812408BFbE8713b5A23a04b3D48AAE31,verified,1,Booster
1,convex-vlcvx,Convex vlCVX,Bribe,0x72a19342e8F1838460eBFCCEf09F6585e32db86E,verified,1,CvxLockerV2
1,convex-cvx,Convex CVX,Bribe,0x4e3FBD56CD56c3e72c1403e103b45Db9da5B9D2B,verified,1,ConvexToken
1,aura-booster,Aura Booster,Bribe,0xA57b8d98dAE62B26Ec3bcC4a365338157060B234,verified,34,Booster
1,curve-gauge-controller,Curve GaugeController,Bribe,0x2F50D538606Fa9EDD2B11E2446BEb18C9D5846bB,verified,1,Vyper_contract
1,vecrv,veCRV,Bribe,0x5f3b5DfEb7B28CDbD7FAba78963EE202a494e2A2,verified,1,Vyper_contract
1,vependle,vePENDLE,Bribe,0x4f30A9D41B80ecC5B94306AB4364951AE3170210,verified,21,VotingEscrowPendleMainchain
1,votium,Votium MultiMerkleStash,Bribe,0x378Ba9B73309bE80BF4C2c027aAD799766a7ED5A,verified,7,MultiMerkleStash
1,hidden-hand,Hidden Hand RewardDistributor,Bribe,0xa9b08B4CeEC1EF29EdEC7F9C94583270337D6416,verified,18,RewardDistributor
1,synthetix-address-resolver,Synthetix V2x AddressResolver,Derivatives,0x823bE81bbF96BEc0e25CA13170F5AaCb5B79ba83,verified,1,AddressResolver
1,synthetix-susd,Synthetix sUSD,Derivatives,0x57Ab1ec28D129707052df4dF418D58a2D46d5f51,verified,1,ProxyERC20
1,synthetix-seth,Synthetix sETH,Derivatives,0x5e74C9036fb86BD7eCdcb084a0673EFc32eA31cb,verified,1,ProxyERC20
1,synthetix-v3-core,Synthetix V3 CoreProxy,Derivatives,0xffffffaEff0B96Ea8e4f94b2253f31abdD875847,verified_substituted,133,sub_from=gmx-v2-datastore;cname=Proxy
56,lista-slisbnb,Lista slisBNB,LST,0xB0b84D294e0C75A6abe60171b70edEb2EFd14A1B,verified,13,TransparentUpgradeableProxy
56,lista-stake-manager,Lista StakeManager,LST,0x1adB950d8bB3dA4bE104211D5AB038628e477fE6,verified,13,TransparentUpgradeableProxy
56,stader-bnbx,Stader BNBx,LST,0x1bdd3Cf7F79cfB8EdbB955f20ad99211551BA275,verified,13,TransparentUpgradeableProxy
56,ankr-ankrbnb,Ankr ankrBNB,LST,0x52F24a5e03aee338Da5fd9Df68D2b6FAe1178827,verified,13,TransparentUpgradeableProxy
56,pstake-stkbnb,pSTAKE stkBNB,LST,0xc2E9d07F66A89c44062459A47a0D2Dc038E4fb16,verified,14,StakedBNBToken
56,binance-wbeth-bsc,Binance WBETH (BSC),LST,0xa2E3356610840701BDf5611a53974510Ae27E2e1,verified,1,FiatTokenProxy
56,astherus-asbnb,Astherus asBNB,LST,0x77734e70b6E88b4d82fE632a168EDf6e700912b6,verified,21,AsBNB
56,lista-lisusd,Lista lisUSD,CDP,0x0782b6d8c4551B9760e74c0545a9bCD90bdc41E5,verified,1,TransparentUpgradeableProxy
56,lista-interaction,Lista Interaction,CDP,0xB68443Ee3e828baD1526b3e0Bdf2Dfc6b1975ec4,verified,1,TransparentUpgradeableProxy
56,alpaca-alpaca-token,Alpaca ALPACA token,CDP,0x8F0528cE5eF7B51152A59745bEfDD91D97091d2F,verified_substituted,1,sub_from=lista-clipper;cname=AlpacaToken
56,helio-helio-token,Helio (Lista) HAY,CDP,0x0782b6d8c4551B9760e74c0545a9bCD90bdc41E5,verified_substituted,1,sub_from=lista-lending;cname=TransparentUpgradeableProxy
56,ethena-usde-bsc,Ethena USDe (BSC OFT),CDP,0x5d3a1Ff2b6BAb83b63cd9AD0787074081a52ef34,verified,41,USDeOFT
56,ethena-susde-bsc,Ethena sUSDe (BSC OFT),CDP,0x211Cc4DD073734dA055fbF44a2b4667d5E5fE5d2,verified,42,StakedUSDeOFT
56,usd1,USD1 (World Liberty),CDP,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,verified,8,TransparentUpgradeableProxy
56,fdusd,FDUSD,CDP,0xc5f0f7b66764F6ec8C8Dff7BA683102295E16409,verified,8,TransparentUpgradeableProxy
56,venus-comptroller,Venus Comptroller,MoneyMarket,0xfD36E2c2a6789Db23113685031d7F16329158384,verified,1,Unitroller
56,venus-vbnb,Venus vBNB,MoneyMarket,0xA07c5b74C9B40447a954e1466938b865b6BBea36,verified,1,VBNB
56,venus-vusdt,Venus vUSDT,MoneyMarket,0xfD5840Cd36d94D7229439859C0112a4185BC0255,verified,1,VBep20Delegator
56,venus-vusdc,Venus vUSDC,MoneyMarket,0xecA88125a5ADbe82614ffC12D0DB554E2e2867C8,verified,1,VBep20Delegator
56,venus-vbusd,Venus vBUSD,MoneyMarket,0x95c78222B3D6e262426483D42CfA53685A67Ab9D,verified,1,VBep20Delegator
56,venus-vbtcb,Venus vBTCB,MoneyMarket,0x882C173bC7Ff3b7786CA16dfeD3DFFfb9Ee7847B,verified,1,VBep20Delegator
56,venus-vai,Venus VAI,MoneyMarket,0x4BD17003473389A42DAF6a0a729f6Fdb328BbBd7,verified,1,VAI
56,biswap-router,Biswap Router V2,MoneyMarket,0x3a6d8cA21D1CF76F653A67577FA0D27453350dD8,verified_substituted,1,sub_from=venus-isolated-lsd;cname=BiswapRouter02
56,venus-isolated-defi,Venus Isolated Pool DeFi,MoneyMarket,0x3344417c9360b963ca93A4e8305361AEde340Ab9,verified,8,BeaconProxy
56,pancakeswap-v2-router,PancakeSwap V2 Router,AMM,0x10ED43C718714eb63d5aA57B78B54704E256024E,verified,1,PancakeRouter
56,pancakeswap-v2-factory,PancakeSwap V2 Factory,AMM,0xcA143Ce32Fe78f1f7019d7d551a6402fC5350c73,verified,1,PancakeFactory
56,pancakeswap-v3-swaprouter,PancakeSwap V3 SwapRouter,AMM,0x13f4EA83D0bd40E75C8222255bc855a974568Dd4,verified,70,SmartRouter
56,pancakeswap-v3-factory,PancakeSwap V3 Factory,AMM,0x0BFbCF9fa4f9C56B0F40a671Ad40E0805A091865,verified,10,PancakeV3Factory
56,pancakeswap-v3-nonfungiblemgr,PancakeSwap V3 NFTPositionManager,AMM,0x46A15B0b27311cedF172AB29E4f4766fbE7F4364,verified,55,NonfungiblePositionManager
56,pancakeswap-masterchef-v3,PancakeSwap MasterChef V3,AMM,0x556B9306565093C855AEA9AE92A594704c2Cd59e,verified,21,MasterChefV3
56,pancakeswap-stableswap-factory,PancakeSwap StableSwap Factory,AMM,0x25a55f9f2279A54951133D503490342b50E5cd15,verified,7,PancakeStableSwapFactory
56,pancakeswap-cake,PancakeSwap CAKE,AMM,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,verified,1,CakeToken
56,thena-router,Thena Router,AMM,0x20a304a7d126758dfe6B243D0fc515F83bCA8431,verified,7,Router
56,thena-pairfactory,Thena PairFactory,AMM,0xAFD89d21BdB66d00817d4153E055830B1c2B3970,verified,13,TransparentUpgradeableProxy
56,thena-vethe,veTHE,AMM,0xfBBF371C9B0B994EebFcC977CEf603F7f31c070D,verified,9,VotingEscrow
56,thena-the,THE,AMM,0xF4C8E32EaDEC4BFe97E0F595AdD0f4450a863a11,verified,2,Thena
56,thena-voter,Thena Voter,AMM,0x374cc2276b842fEcD65af36D7C60a5b78373eDe1,verified,20,VoterV3
56,wombat-mainpool,Wombat MainPool,AMM,0x312Bc7eAAF93f1C60Dc5AfC115FcCDE161055fb0,verified,1,OptimizedTransparentUpgradeableProxy
56,wombat-router,Wombat Router,AMM,0x19609B03C976CCA288fbDae5c21d4290e9a4aDD7,verified,8,WombatRouter
56,wombat-vewom,veWOM,AMM,0x3DA62816dD31c56D9CdF22C6771ddb892cB5b0Cc,verified,4,OptimizedTransparentUpgradeableProxy
56,wombat-masterwombat,MasterWombat,AMM,0x489833311676B566f888119c29bd997Dc6C95830,verified,4,OptimizedTransparentUpgradeableProxy
56,wombat-wom,WOM,AMM,0xAD6742A35fB341A9Cc6ad674738Dd8da98b94Fb1,verified,10,WombatERC20
56,pendle-router-v4-bsc,Pendle Router V4 (BSC),Pendle,0x888888888889758F76e7103c6CbF23ABbF58F946,verified,4,PendleRouterV4
56,pendle-token-bsc,Pendle Token (BSC),Pendle,0xb3Ed0A426155B79B898849803E3B36552f7ED507,verified,1,BridgeToken
56,avalon-lendingpool,Avalon Labs LendingPool,BTC-LSD,0xf9278C7c4AEfAC4dDfd0D496f7a1C39cA6BcA6d4,verified,6,InitializableImmutableAdminUpgradeabilityProxy
56,avalon-usdx,Avalon USDX,BTC-LSD,0xf3527ef8dE265eAa3716FB312c12847bFBA66Cef,verified,25,USDX
56,solv-solvbtc,Solv solvBTC,BTC-LSD,0x4aae823a6a0b376De6A78e74eCC5b079d38cBCf7,verified,1,BeaconProxy
56,solv-solvbtc-bbn,Solv solvBTC.BBN,BTC-LSD,0x1346b618dC92810EC74163e4c27004c921D446a5,verified,1,BeaconProxy
56,pumpbtc,pumpBTC,BTC-LSD,0x1fCca65fb6Ae3b2758b9b2B394CB227eAE404e1E,verified,13,TransparentUpgradeableProxy
56,bakerybtc,BakerySwap BAKE token,BTC-LSD,0xE02dF9e3e622DeBdD69fb838bB799E3F168902c5,verified_substituted,1,sub_from=enzobtc;cname=BakeryToken
56,layerzero-endpoint-v2-bsc,LayerZero V2 Endpoint (BSC),Bridge,0x1a44076050125825900e736c501f859c50fE728c,verified,27,EndpointV2
56,usdc-bsc,USDC (BSC),Bridge,0x8AC76a51cc950d9822D68b83fE1Ad97B32Cd580d,verified_substituted,1,sub_from=usdt-oft-adapter-bsc;cname=BEP20UpgradeableProxy
56,stargate-router-bsc,Stargate Router (BSC),Bridge,0x8731d54E9D02c286767d56ac03e8037C07e01e98,verified,14,LPStaking
56,wbnb,WBNB,Base,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,verified,1,WBNB
56,btcb,BTCB,Base,0x7130d2A12B9BCbFAe4f2634d864A1Ee1Ce3Ead9c,verified,1,BEP20Token
56,venus-xvs,Venus XVS,MoneyMarket,0xcF6BB5389c92Bdda8a3747Ddb454cB7a64626C63,verified,1,XVS
56,alpaca-ibusdt,Alpaca ibUSDT Vault,MoneyMarket,0x158Da805682BdC8ee32d52833aD41E74bb951E59,verified_substituted,1,sub_from=venus-isolated-gamefi;cname=AdminUpgradeabilityProxy
